id,target
9264,0
7972,1
3239,0
7528,1
9499,1
846,1
797,1
77,1
6872,1
10335,0
9472,1
6322,1
10559,0
10058,1
8129,1
1815,1
7230,0
5576,1
8781,0
1813,1
2599,0
9248,1
4893,0
5116,0
8543,0
5221,0
783,0
4198,0
4986,0
10387,0
10337,1
6224,0
3989,0
8574,0
9042,1
10545,1
7847,0
4191,0
336,0
6421,1
7675,0
6015,1
9101,1
4054,1
3476,1
8024,1
4098,1
8837,0
669,0
7644,0
3114,1
9816,0
3411,0
6119,0
1693,1
5035,1
10114,0
8866,0
1518,0
10623,1
8623,1
6395,0
9909,0
5674,0
9955,0
10621,0
9135,1
8883,0
5257,1
5998,1
7943,0
8422,1
1454,0
9173,1
2682,0
10551,1
843,0
2179,1
9455,0
7316,1
4840,1
7747,1
9585,0
683,1
7378,0
10197,1
8500,1
1104,0
10101,1
10372,0
4203,0
4282,0
1521,0
2755,1
3643,0
4867,0
8394,1
1547,0
203,1
5430,1
9087,1
2416,0
7130,0
10006,0
2867,0
4997,0
3199,1
5875,0
3892,0
1965,0
2245,0
10038,0
8520,0
5656,1
2672,0
3242,0
3593,0
5947,0
10464,0
3130,1
3772,1
6967,1
9538,1
10069,1
7980,0
7679,0
10184,1
7479,0
3937,1
478,1
371,0
7517,1
2277,0
8728,0
10548,0
1591,1
6823,1
4813,1
4049,1
1787,1
2924,0
7764,0
2794,0
4592,1
7424,0
7909,0
8165,0
737,1
6610,0
6202,0
6729,1
5153,1
8694,0
1228,0
10673,0
6085,0
9373,0
8352,0
5150,0
9495,0
10481,1
10736,1
53,0
4204,0
4350,1
2676,0
4957,1
635,1
1190,1
2465,0
3512,1
2948,0
2045,1
5052,0
7996,1
863,1
7674,0
9397,1
5519,0
10394,1
4177,0
1185,0
4173,0
5517,0
9764,1
7677,0
9288,0
5955,1
800,0
9592,0
7604,0
1532,1
10,1
916,0
1018,0
9182,0
3744,0
628,0
9023,0
2836,0
5067,0
3054,0
8047,0
5233,0
3150,1
2736,0
1755,1
5299,1
1890,1
5644,0
6990,1
10030,0
1514,0
5446,0
5069,0
7923,1
10826,0
4112,1
10204,1
834,1
9144,1
3147,1
1943,1
3006,0
9402,1
8409,1
10721,0
1279,0
7681,0
10615,1
1425,0
10144,0
7653,0
9207,1
518,0
5853,0
7889,0
6905,1
3045,0
10382,1
3099,0
9568,0
6996,0
10783,1
2312,0
1735,1
10598,1
4478,0
8989,1
4562,1
4943,0
8875,0
5178,1
4783,1
8585,0
9181,1
7134,0
2769,0
9044,1
4517,1
7953,0
393,0
5295,0
2959,0
5106,1
1402,0
2212,1
5284,0
6423,0
2118,1
9346,0
3855,1
957,0
5560,0
9485,0
8571,0
10115,0
6071,0
5624,1
868,0
2922,0
8450,1
7702,0
2034,1
3376,1
3089,1
9446,1
4010,1
807,0
10458,1
3584,0
1546,0
5324,1
6343,0
7595,0
9009,0
4327,0
5353,1
842,0
134,1
4682,1
542,0
2452,0
8643,1
4093,1
3664,1
226,1
1444,0
8472,1
9581,0
6261,0
5578,0
10625,1
5932,0
7477,0
5245,0
2851,1
1498,0
6300,0
9223,1
2281,0
5532,1
4915,1
10779,1
5510,0
3993,1
9594,0
1414,0
509,1
3835,0
2936,0
4142,1
3072,1
5148,1
5995,0
9143,1
2035,1
6758,1
1798,0
9864,0
4945,1
519,1
3845,0
5888,0
569,1
6656,0
875,0
6956,1
928,1
10310,1
4279,0
1226,0
3486,1
5635,1
4172,1
939,0
8285,1
3724,1
7490,0
2043,1
3859,0
4017,1
258,1
2024,1
8723,0
8475,0
7785,1
8999,0
3519,1
3712,0
1449,0
10201,1
2222,1
6725,0
5595,0
6943,1
8364,0
3514,1
1320,0
7475,0
3951,1
1182,0
6338,1
10423,0
7532,1
1821,0
9504,1
2797,0
3667,0
